invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5_pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
156-95-3964,Alex,Yangon,Normal,Female,Food And Beverages,55.39,4,11.078,232.638,25-03-2019,15:19:00,Ewallet,221.56,4.761904762,11.078,8
347-34-2234,Cairo,Mandalay,Member,Female,Sports And Travel,55.07,9,24.7815,520.4115,02-03-2019,13:40:00,Ewallet,495.63,4.761904762,24.7815,10
266-20-6657,Giza,Naypyitaw,Member,Male,Food And Beverages,55.04,7,19.264,404.544,03-12-2019,19:39:00,Ewallet,385.28,4.761904762,19.264,5.2
333-73-7901,Giza,Naypyitaw,Member,Female,Health And Beauty,54.92,8,21.968,461.328,23-03-2019,13:24:00,Ewallet,439.36,4.761904762,21.968,7.6
425-85-2085,Cairo,Mandalay,Member,Male,Health And Beauty,54.86,5,13.715,288.015,29-03-2019,16:48:00,Ewallet,274.3,4.761904762,13.715,9.8
692-92-5582,Cairo,Mandalay,Member,Female,Food And Beverages,54.84,3,8.226,172.746,20-02-2019,13:27:00,Credit Card,164.52,4.761904762,8.226,5.9
115-99-4379,Cairo,Mandalay,Member,Female,Fashion Accessories,54.73,7,19.1555,402.2655,14-03-2019,19:02:00,Credit Card,383.11,4.761904762,19.1555,8.5
329-62-1586,Alex,Yangon,Member,Female,Food And Beverages,54.67,3,8.2005,172.2105,21-01-2019,18:00:00,Credit Card,164.01,4.761904762,8.2005,8.6
878-30-2331,Giza,Naypyitaw,Member,Female,Sports And Travel,54.55,10,27.275,572.775,03-02-2019,11:22:00,Credit Card,545.5,4.761904762,27.275,7.1
642-30-6693,Cairo,Mandalay,Normal,Female,Sports And Travel,54.51,6,16.353,343.413,17-03-2019,13:54:00,Ewallet,327.06,4.761904762,16.353,7.8
154-74-7179,Cairo,Mandalay,Normal,Male,Sports And Travel,54.45,1,2.7225,57.1725,26-02-2019,19:24:00,Ewallet,54.45,4.761904762,2.7225,7.9
827-44-5872,Cairo,Mandalay,Member,Female,Food And Beverages,54.36,10,27.18,570.78,02-07-2019,11:28:00,Credit Card,543.6,4.761904762,27.18,6.1
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion Accessories,54.31,9,24.4395,513.2295,22-02-2019,10:49:00,Cash,488.79,4.761904762,24.4395,8.9
595-27-4851,Alex,Yangon,Normal,Female,Fashion Accessories,54.28,7,18.998,398.958,27-01-2019,18:05:00,Ewallet,379.96,4.761904762,18.998,9.3
316-01-3952,Alex,Yangon,Normal,Female,Food And Beverages,54.27,5,13.5675,284.9175,13-03-2019,14:16:00,Ewallet,271.35,4.761904762,13.5675,4.6
394-41-0748,Giza,Naypyitaw,Member,Female,Fashion Accessories,54.07,9,24.3315,510.9615,27-01-2019,14:55:00,Ewallet,486.63,4.761904762,24.3315,9.5
676-10-2200,Cairo,Mandalay,Member,Male,Fashion Accessories,53.78,1,2.689,56.469,02-03-2019,20:13:00,Ewallet,53.78,4.761904762,2.689,4.7
238-45-6950,Cairo,Mandalay,Member,Male,Food And Beverages,53.72,1,2.686,56.406,03-01-2019,20:03:00,Ewallet,53.72,4.761904762,2.686,6.4
559-98-9873,Alex,Yangon,Member,Female,Fashion Accessories,53.65,7,18.7775,394.3275,02-10-2019,12:56:00,Ewallet,375.55,4.761904762,18.7775,5.2
378-24-2715,Cairo,Mandalay,Member,Female,Home And Lifestyle,53.44,2,5.344,112.224,20-01-2019,20:38:00,Ewallet,106.88,4.761904762,5.344,4.1
856-66-2701,Alex,Yangon,Member,Male,Home And Lifestyle,53.3,3,7.995,167.895,25-01-2019,14:19:00,Ewallet,159.9,4.761904762,7.995,7.5
499-27-7781,Cairo,Mandalay,Normal,Female,Food And Beverages,53.21,8,21.284,446.964,14-03-2019,16:45:00,Ewallet,425.68,4.761904762,21.284,5
658-66-3967,Giza,Naypyitaw,Normal,Male,Health And Beauty,53.19,7,18.6165,390.9465,14-01-2019,15:42:00,Ewallet,372.33,4.761904762,18.6165,5
269-10-8440,Alex,Yangon,Member,Male,Health And Beauty,53.17,7,18.6095,390.7995,21-01-2019,18:01:00,Cash,372.19,4.761904762,18.6095,8.9
608-27-6295,Cairo,Mandalay,Member,Male,Electronic Accessories,52.89,6,15.867,333.207,19-01-2019,17:34:00,Credit Card,317.34,4.761904762,15.867,9.8
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic Accessories,52.89,4,10.578,222.138,25-03-2019,16:32:00,Ewallet,211.56,4.761904762,10.578,6.7
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic Accessories,52.79,10,26.395,554.295,25-02-2019,11:58:00,Ewallet,527.9,4.761904762,26.395,10
865-92-6136,Alex,Yangon,Member,Female,Food And Beverages,52.75,3,7.9125,166.1625,23-03-2019,10:16:00,Ewallet,158.25,4.761904762,7.9125,9.3
372-62-5264,Giza,Naypyitaw,Normal,Female,Food And Beverages,52.6,9,23.67,497.07,16-01-2019,14:42:00,Cash,473.4,4.761904762,23.67,7.6
227-03-5010,Alex,Yangon,Member,Female,Home And Lifestyle,52.59,8,21.036,441.756,22-03-2019,19:20:00,Credit Card,420.72,4.761904762,21.036,8.5
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion Accessories,52.42,3,7.863,165.123,27-02-2019,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5
471-06-8611,Giza,Naypyitaw,Normal,Female,Food And Beverages,52.42,1,2.621,55.041,02-06-2019,10:22:00,Credit Card,52.42,4.761904762,2.621,6.3
807-34-3742,Alex,Yangon,Normal,Male,Fashion Accessories,52.38,1,2.619,54.999,26-03-2019,19:44:00,Cash,52.38,4.761904762,2.619,5.8
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion Accessories,52.35,1,2.6175,54.9675,02-12-2019,17:49:00,Cash,52.35,4.761904762,2.6175,4
278-86-2735,Alex,Yangon,Normal,Female,Food And Beverages,52.34,3,7.851,164.871,27-03-2019,14:03:00,Cash,157.02,4.761904762,7.851,9.2
308-47-4913,Alex,Yangon,Member,Female,Sports And Travel,52.26,10,26.13,548.73,03-09-2019,12:45:00,Credit Card,522.6,4.761904762,26.13,6.2
152-68-2907,Alex,Yangon,Normal,Male,Food And Beverages,52.2,3,7.83,164.43,15-02-2019,13:30:00,Credit Card,156.6,4.761904762,7.83,9.5
299-29-0180,Cairo,Mandalay,Member,Female,Home And Lifestyle,52.18,7,18.263,383.523,03-09-2019,10:54:00,Cash,365.26,4.761904762,18.263,9.3
157-13-5295,Alex,Yangon,Member,Male,Health And Beauty,51.94,10,25.97,545.37,03-09-2019,18:24:00,Ewallet,519.4,4.761904762,25.97,6.5
497-36-0989,Alex,Yangon,Normal,Male,Fashion Accessories,51.94,3,7.791,163.611,15-02-2019,15:21:00,Cash,155.82,4.761904762,7.791,7.9
211-05-0490,Giza,Naypyitaw,Member,Female,Electronic Accessories,51.92,5,12.98,272.58,03-03-2019,13:42:00,Cash,259.6,4.761904762,12.98,7.5
241-72-9525,Cairo,Mandalay,Normal,Female,Sports And Travel,51.91,10,25.955,545.055,16-02-2019,12:21:00,Cash,519.1,4.761904762,25.955,8.2
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion Accessories,51.89,7,18.1615,381.3915,01-08-2019,20:08:00,Cash,363.23,4.761904762,18.1615,4.5
127-47-6963,Alex,Yangon,Normal,Male,Health And Beauty,51.71,4,10.342,217.182,03-09-2019,13:53:00,Credit Card,206.84,4.761904762,10.342,9.8
834-61-8124,Alex,Yangon,Normal,Male,Electronic Accessories,51.69,7,18.0915,379.9215,26-01-2019,18:22:00,Cash,361.83,4.761904762,18.0915,5.5
539-21-7227,Cairo,Mandalay,Normal,Female,Sports And Travel,51.54,5,12.885,270.585,26-01-2019,17:45:00,Cash,257.7,4.761904762,12.885,4.2
420-18-8989,Alex,Yangon,Member,Female,Sports And Travel,51.52,8,20.608,432.768,02-02-2019,15:47:00,Cash,412.16,4.761904762,20.608,9.6
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion Accessories,51.47,1,2.5735,54.0435,18-03-2019,15:52:00,Ewallet,51.47,4.761904762,2.5735,8.5
659-65-8956,Cairo,Mandalay,Member,Female,Fashion Accessories,51.36,1,2.568,53.928,16-01-2019,15:26:00,Ewallet,51.36,4.761904762,2.568,5.2
522-57-8364,Alex,Yangon,Member,Male,Fashion Accessories,51.34,8,20.536,431.256,31-01-2019,10:00:00,Ewallet,410.72,4.761904762,20.536,7.6
470-32-9057,Alex,Yangon,Member,Male,Food And Beverages,51.34,5,12.835,269.535,28-03-2019,15:31:00,Credit Card,256.7,4.761904762,12.835,9.1
122-61-9553,Giza,Naypyitaw,Normal,Female,Electronic Accessories,51.32,9,23.094,484.974,14-03-2019,19:33:00,Cash,461.88,4.761904762,23.094,5.6
796-32-9050,Alex,Yangon,Normal,Male,Food And Beverages,51.28,6,15.384,323.064,19-01-2019,16:31:00,Cash,307.68,4.761904762,15.384,6.5
439-54-7422,Alex,Yangon,Normal,Female,Electronic Accessories,51.19,4,10.238,214.998,18-03-2019,17:15:00,Credit Card,204.76,4.761904762,10.238,4.7
730-61-8757,Cairo,Mandalay,Member,Male,Health And Beauty,51.13,4,10.226,214.746,25-01-2019,10:11:00,Credit Card,204.52,4.761904762,10.226,4
533-66-5566,Cairo,Mandalay,Normal,Female,Home And Lifestyle,51.07,7,17.8745,375.3645,01-12-2019,11:42:00,Cash,357.49,4.761904762,17.8745,7
472-15-9636,Alex,Yangon,Normal,Male,Home And Lifestyle,50.93,8,20.372,427.812,22-03-2019,19:36:00,Ewallet,407.44,4.761904762,20.372,9.2
449-16-6770,Alex,Yangon,Normal,Male,Health And Beauty,50.79,5,12.6975,266.6475,19-02-2019,14:53:00,Credit Card,253.95,4.761904762,12.6975,5.3
577-34-7579,Giza,Naypyitaw,Member,Male,Food And Beverages,50.49,9,22.7205,477.1305,01-10-2019,17:16:00,Cash,454.41,4.761904762,22.7205,5.4
811-35-1094,Cairo,Mandalay,Member,Male,Electronic Accessories,50.45,6,15.135,317.835,02-06-2019,15:16:00,Credit Card,302.7,4.761904762,15.135,8.9
307-85-2293,Cairo,Mandalay,Normal,Male,Home And Lifestyle,50.28,5,12.57,263.97,03-07-2019,13:58:00,Ewallet,251.4,4.761904762,12.57,9.7
257-60-7754,Alex,Yangon,Normal,Female,Electronic Accessories,50.23,4,10.046,210.966,01-08-2019,17:12:00,Cash,200.92,4.761904762,10.046,9
883-69-1285,Cairo,Mandalay,Member,Male,Fashion Accessories,49.92,2,4.992,104.832,03-06-2019,11:55:00,Credit Card,99.84,4.761904762,4.992,7
544-32-5024,Giza,Naypyitaw,Member,Female,Food And Beverages,49.79,4,9.958,209.118,28-03-2019,19:16:00,Credit Card,199.16,4.761904762,9.958,6.4
438-01-4015,Cairo,Mandalay,Member,Female,Sports And Travel,49.49,4,9.898,207.858,21-03-2019,15:25:00,Ewallet,197.96,4.761904762,9.898,6.6
633-44-8566,Alex,Yangon,Member,Female,Food And Beverages,49.38,7,17.283,362.943,27-03-2019,20:35:00,Credit Card,345.66,4.761904762,17.283,7.3
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports And Travel,49.33,10,24.665,517.965,02-03-2019,16:40:00,Credit Card,493.3,4.761904762,24.665,9.4
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion Accessories,49.32,6,14.796,310.716,01-09-2019,13:46:00,Ewallet,295.92,4.761904762,14.796,7.1
241-96-5076,Cairo,Mandalay,Member,Female,Home And Lifestyle,49.1,2,4.91,103.11,01-08-2019,12:58:00,Credit Card,98.2,4.761904762,4.91,6.4
263-10-3913,Giza,Naypyitaw,Member,Female,Fashion Accessories,49.04,9,22.068,463.428,01-09-2019,14:20:00,Credit Card,441.36,4.761904762,22.068,8.6
624-01-8356,Cairo,Mandalay,Normal,Female,Home And Lifestyle,49.01,10,24.505,514.605,27-01-2019,10:44:00,Credit Card,490.1,4.761904762,24.505,4.2
759-29-9521,Alex,Yangon,Member,Female,Fashion Accessories,48.96,9,22.032,462.672,03-04-2019,11:27:00,Cash,440.64,4.761904762,22.032,8
360-39-5055,Giza,Naypyitaw,Member,Female,Sports And Travel,48.91,5,12.2275,256.7775,03-09-2019,10:17:00,Cash,244.55,4.761904762,12.2275,6.6
163-56-7055,Giza,Naypyitaw,Member,Female,Fashion Accessories,48.71,1,2.4355,51.1455,26-03-2019,19:20:00,Cash,48.71,4.761904762,2.4355,4.1
689-05-1884,Alex,Yangon,Member,Male,Health And Beauty,48.63,10,24.315,510.615,03-04-2019,12:44:00,Cash,486.3,4.761904762,24.315,8.8
518-17-2983,Alex,Yangon,Normal,Female,Fashion Accessories,48.63,4,9.726,204.246,02-04-2019,15:44:00,Ewallet,194.52,4.761904762,9.726,7.6
778-34-2523,Alex,Yangon,Member,Female,Electronic Accessories,48.62,8,19.448,408.408,24-01-2019,10:57:00,Cash,388.96,4.761904762,19.448,5
735-06-4124,Giza,Naypyitaw,Normal,Male,Food And Beverages,48.61,1,2.4305,51.0405,25-02-2019,15:31:00,Cash,48.61,4.761904762,2.4305,4.4
510-95-6347,Cairo,Mandalay,Member,Female,Food And Beverages,48.52,3,7.278,152.838,03-05-2019,18:17:00,Ewallet,145.56,4.761904762,7.278,4
283-79-9594,Cairo,Mandalay,Normal,Female,Food And Beverages,48.51,7,16.9785,356.5485,25-01-2019,13:30:00,Credit Card,339.57,4.761904762,16.9785,5.2
130-67-4723,Alex,Yangon,Member,Male,Food And Beverages,48.5,6,14.55,305.55,01-11-2019,13:57:00,Ewallet,291,4.761904762,14.55,9.4
387-49-4215,Cairo,Mandalay,Member,Female,Sports And Travel,48.5,3,7.275,152.775,01-08-2019,12:50:00,Cash,145.5,4.761904762,7.275,6.7
378-07-7001,Cairo,Mandalay,Member,Male,Electronic Accessories,48.09,3,7.2135,151.4835,02-10-2019,18:23:00,Credit Card,144.27,4.761904762,7.2135,7.8
566-19-5475,Cairo,Mandalay,Normal,Male,Fashion Accessories,47.97,7,16.7895,352.5795,01-07-2019,20:52:00,Cash,335.79,4.761904762,16.7895,6.2
408-66-6712,Giza,Naypyitaw,Member,Female,Health And Beauty,47.71,6,14.313,300.573,16-02-2019,14:19:00,Ewallet,286.26,4.761904762,14.313,4.4
186-43-8965,Alex,Yangon,Member,Female,Home And Lifestyle,47.68,2,4.768,100.128,24-02-2019,10:10:00,Credit Card,95.36,4.761904762,4.768,4.1
565-17-3836,Alex,Yangon,Member,Female,Health And Beauty,47.67,4,9.534,200.214,03-12-2019,14:21:00,Cash,190.68,4.761904762,9.534,9.1
633-09-3463,Giza,Naypyitaw,Normal,Female,Electronic Accessories,47.65,3,7.1475,150.0975,28-03-2019,12:58:00,Credit Card,142.95,4.761904762,7.1475,9.5
316-66-3011,Alex,Yangon,Member,Female,Food And Beverages,47.63,9,21.4335,450.1035,23-01-2019,12:35:00,Cash,428.67,4.761904762,21.4335,5
530-90-9855,Alex,Yangon,Member,Male,Home And Lifestyle,47.59,8,19.036,399.756,01-01-2019,14:47:00,Cash,380.72,4.761904762,19.036,5.7
837-55-7229,Cairo,Mandalay,Normal,Female,Fashion Accessories,47.44,1,2.372,49.812,22-02-2019,18:19:00,Credit Card,47.44,4.761904762,2.372,6.8
565-80-5980,Giza,Naypyitaw,Member,Female,Home And Lifestyle,47.38,4,9.476,198.996,23-01-2019,10:25:00,Cash,189.52,4.761904762,9.476,7.1
409-49-6995,Giza,Naypyitaw,Member,Female,Food And Beverages,47.27,6,14.181,297.801,02-05-2019,10:17:00,Cash,283.62,4.761904762,14.181,8.8
190-59-3964,Cairo,Mandalay,Member,Male,Food And Beverages,47.16,5,11.79,247.59,02-03-2019,14:35:00,Credit Card,235.8,4.761904762,11.79,6
365-64-0515,Alex,Yangon,Member,Female,Electronic Accessories,46.95,5,11.7375,246.4875,02-12-2019,10:25:00,Ewallet,234.75,4.761904762,11.7375,7.1
689-16-9784,Giza,Naypyitaw,Normal,Male,Food And Beverages,46.77,6,14.031,294.651,03-11-2019,13:37:00,Cash,280.62,4.761904762,14.031,6
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports And Travel,46.66,9,20.997,440.937,17-02-2019,19:11:00,Ewallet,419.94,4.761904762,20.997,5.3
702-72-0487,Alex,Yangon,Normal,Female,Electronic Accessories,46.61,2,4.661,97.881,26-02-2019,12:28:00,Credit Card,93.22,4.761904762,4.661,6.6
325-90-8763,Giza,Naypyitaw,Member,Female,Electronic Accessories,46.57,10,23.285,488.985,27-01-2019,13:58:00,Cash,465.7,4.761904762,23.285,7.6
845-51-0542,Cairo,Mandalay,Member,Male,Food And Beverages,46.55,9,20.9475,439.8975,02-02-2019,15:34:00,Ewallet,418.95,4.761904762,20.9475,6.4
302-15-2162,Giza,Naypyitaw,Member,Male,Health And Beauty,46.53,6,13.959,293.139,03-03-2019,10:54:00,Credit Card,279.18,4.761904762,13.959,4.3
732-04-5373,Cairo,Mandalay,Member,Male,Home And Lifestyle,46.47,4,9.294,195.174,02-08-2019,10:53:00,Cash,185.88,4.761904762,9.294,7
656-16-1063,Cairo,Mandalay,Normal,Male,Sports And Travel,46.42,3,6.963,146.223,01-04-2019,13:24:00,Credit Card,139.26,4.761904762,6.963,4.4
651-96-5970,Alex,Yangon,Normal,Male,Fashion Accessories,46.41,1,2.3205,48.7305,03-03-2019,20:06:00,Credit Card,46.41,4.761904762,2.3205,4
631-41-3108,Alex,Yangon,Normal,Female,Home And Lifestyle,46.33,7,16.2155,340.5255,03-03-2019,13:23:00,Credit Card,324.31,4.761904762,16.2155,7.4
458-41-1477,Giza,Naypyitaw,Normal,Female,Health And Beauty,46.26,6,13.878,291.438,03-08-2019,17:11:00,Credit Card,277.56,4.761904762,13.878,9.5
651-61-0874,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,46.22,4,9.244,194.124,03-12-2019,20:04:00,Credit Card,184.88,4.761904762,9.244,6.2
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic Accessories,46.2,1,2.31,48.51,19-03-2019,12:16:00,Cash,46.2,4.761904762,2.31,6.3
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic Accessories,46.02,6,13.806,289.926,02-07-2019,15:55:00,Cash,276.12,4.761904762,13.806,7.1
509-10-0516,Cairo,Mandalay,Normal,Male,Home And Lifestyle,45.97,4,9.194,193.074,02-09-2019,12:02:00,Ewallet,183.88,4.761904762,9.194,5.1
101-17-6199,Alex,Yangon,Normal,Male,Food And Beverages,45.79,7,16.0265,336.5565,13-03-2019,19:44:00,Credit Card,320.53,4.761904762,16.0265,7
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion Accessories,45.74,3,6.861,144.081,03-10-2019,17:38:00,Credit Card,137.22,4.761904762,6.861,6.5
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic Accessories,45.71,3,6.8565,143.9865,26-03-2019,10:34:00,Credit Card,137.13,4.761904762,6.8565,7.7
809-69-9497,Alex,Yangon,Normal,Female,Home And Lifestyle,45.68,10,22.84,479.64,19-01-2019,19:30:00,Ewallet,456.8,4.761904762,22.84,5.7
460-93-5834,Alex,Yangon,Normal,Male,Sports And Travel,45.58,7,15.953,335.013,13-01-2019,10:03:00,Cash,319.06,4.761904762,15.953,5
560-49-6611,Alex,Yangon,Member,Female,Sports And Travel,45.58,1,2.279,47.859,02-07-2019,14:13:00,Cash,45.58,4.761904762,2.279,9.8
811-03-8790,Alex,Yangon,Normal,Female,Electronic Accessories,45.48,10,22.74,477.54,03-01-2019,10:22:00,Credit Card,454.8,4.761904762,22.74,4.8
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion Accessories,45.44,7,15.904,333.984,23-01-2019,11:15:00,Cash,318.08,4.761904762,15.904,9.2
750-57-9686,Giza,Naypyitaw,Normal,Female,Home And Lifestyle,45.38,4,9.076,190.596,01-08-2019,13:48:00,Credit Card,181.52,4.761904762,9.076,8.7
788-21-5741,Alex,Yangon,Normal,Male,Fashion Accessories,45.38,3,6.807,142.947,17-02-2019,13:34:00,Credit Card,136.14,4.761904762,6.807,7.2
239-36-3640,Cairo,Mandalay,Normal,Male,Electronic Accessories,45.35,6,13.605,285.705,31-01-2019,13:44:00,Ewallet,272.1,4.761904762,13.605,6.1
225-32-0908,Giza,Naypyitaw,Member,Female,Sports And Travel,44.86,10,22.43,471.03,26-01-2019,19:54:00,Ewallet,448.6,4.761904762,22.43,8.2
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic Accessories,44.84,9,20.178,423.738,14-01-2019,14:00:00,Credit Card,403.56,4.761904762,20.178,7.5
150-89-8043,Alex,Yangon,Normal,Male,Sports And Travel,44.65,3,6.6975,140.6475,14-02-2019,15:04:00,Cash,133.95,4.761904762,6.6975,6.2
670-71-7306,Cairo,Mandalay,Normal,Male,Sports And Travel,44.63,6,13.389,281.169,01-02-2019,20:08:00,Credit Card,267.78,4.761904762,13.389,5.1
162-48-8011,Alex,Yangon,Member,Female,Food And Beverages,44.59,5,11.1475,234.0975,02-10-2019,15:10:00,Cash,222.95,4.761904762,11.1475,8.5
106-35-6779,Alex,Yangon,Member,Female,Home And Lifestyle,44.34,2,4.434,93.114,27-03-2019,11:26:00,Cash,88.68,4.761904762,4.434,5.8
755-12-3214,Giza,Naypyitaw,Member,Female,Fashion Accessories,44.22,5,11.055,232.155,03-05-2019,17:07:00,Credit Card,221.1,4.761904762,11.055,8.6
776-68-1096,Cairo,Mandalay,Normal,Male,Home And Lifestyle,44.12,3,6.618,138.978,18-03-2019,13:45:00,Credit Card,132.36,4.761904762,6.618,7.9
787-15-1757,Giza,Naypyitaw,Member,Male,Health And Beauty,44.07,4,8.814,185.094,18-02-2019,16:28:00,Ewallet,176.28,4.761904762,8.814,8.4
828-61-5674,Alex,Yangon,Member,Male,Sports And Travel,44.02,10,22.01,462.21,20-03-2019,19:57:00,Credit Card,440.2,4.761904762,22.01,9.6
468-99-7231,Giza,Naypyitaw,Normal,Female,Home And Lifestyle,44.01,8,17.604,369.684,03-03-2019,17:36:00,Cash,352.08,4.761904762,17.604,8.8
848-24-9445,Giza,Naypyitaw,Member,Male,Health And Beauty,43.7,2,4.37,91.77,26-03-2019,18:03:00,Cash,87.4,4.761904762,4.37,4.9
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion Accessories,43.46,6,13.038,273.798,02-07-2019,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5
574-57-9721,Giza,Naypyitaw,Normal,Male,Food And Beverages,43.27,2,4.327,90.867,03-08-2019,16:53:00,Ewallet,86.54,4.761904762,4.327,5.7
213-72-6612,Alex,Yangon,Normal,Male,Food And Beverages,43.25,2,4.325,90.825,20-03-2019,15:56:00,Cash,86.5,4.761904762,4.325,6.2
252-56-2699,Alex,Yangon,Member,Female,Food And Beverages,43.19,10,21.595,453.495,02-07-2019,16:48:00,Ewallet,431.9,4.761904762,21.595,8.2
894-41-5205,Giza,Naypyitaw,Normal,Female,Food And Beverages,43.18,8,17.272,362.712,19-01-2019,19:39:00,Credit Card,345.44,4.761904762,17.272,8.3
405-31-3305,Alex,Yangon,Member,Male,Fashion Accessories,43.13,10,21.565,452.865,02-02-2019,18:31:00,Credit Card,431.3,4.761904762,21.565,5.5
695-28-6250,Alex,Yangon,Normal,Female,Sports And Travel,43.06,5,10.765,226.065,02-04-2019,16:38:00,Ewallet,215.3,4.761904762,10.765,7.7
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic Accessories,43,4,8.6,180.6,31-01-2019,20:48:00,Ewallet,172,4.761904762,8.6,7.6
322-02-2271,Cairo,Mandalay,Normal,Female,Sports And Travel,42.97,3,6.4455,135.3555,02-03-2019,11:46:00,Cash,128.91,4.761904762,6.4455,9.3
209-61-0206,Alex,Yangon,Normal,Female,Home And Lifestyle,42.91,5,10.7275,225.2775,01-05-2019,17:29:00,Ewallet,214.55,4.761904762,10.7275,6.1
722-13-2115,Giza,Naypyitaw,Member,Male,Sports And Travel,42.85,1,2.1425,44.9925,14-03-2019,15:36:00,Credit Card,42.85,4.761904762,2.1425,9.3
374-17-3652,Cairo,Mandalay,Member,Female,Food And Beverages,42.82,9,19.269,404.649,02-05-2019,15:26:00,Credit Card,385.38,4.761904762,19.269,8.9
505-02-0892,Cairo,Mandalay,Member,Male,Health And Beauty,42.57,8,17.028,357.588,25-02-2019,14:12:00,Ewallet,340.56,4.761904762,17.028,5.6
846-10-0341,Alex,Yangon,Normal,Female,Fashion Accessories,42.57,7,14.8995,312.8895,01-06-2019,11:51:00,Cash,297.99,4.761904762,14.8995,6.8
504-35-8843,Alex,Yangon,Member,Female,Sports And Travel,42.47,1,2.1235,44.5935,01-02-2019,16:57:00,Cash,42.47,4.761904762,2.1235,5.7
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic Accessories,42.42,8,16.968,356.328,30-01-2019,13:58:00,Ewallet,339.36,4.761904762,16.968,5.7
382-25-8917,Giza,Naypyitaw,Normal,Male,Fashion Accessories,42.08,6,12.624,265.104,29-01-2019,12:25:00,Cash,252.48,4.761904762,12.624,8.9
712-39-0363,Alex,Yangon,Member,Male,Food And Beverages,41.66,6,12.498,262.458,01-02-2019,15:24:00,Ewallet,249.96,4.761904762,12.498,5.6
732-94-0499,Giza,Naypyitaw,Member,Female,Electronic Accessories,41.65,10,20.825,437.325,13-01-2019,17:04:00,Credit Card,416.5,4.761904762,20.825,5.4
699-01-4164,Giza,Naypyitaw,Normal,Male,Health And Beauty,41.5,4,8.3,174.3,03-12-2019,19:58:00,Credit Card,166,4.761904762,8.3,8.2
760-53-9233,Alex,Yangon,Member,Male,Fashion Accessories,41.28,3,6.192,130.032,26-03-2019,18:37:00,Credit Card,123.84,4.761904762,6.192,8.5
272-27-9238,Giza,Naypyitaw,Normal,Female,Food And Beverages,41.24,4,8.248,173.208,19-02-2019,16:23:00,Cash,164.96,4.761904762,8.248,7.1
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion Accessories,41.09,10,20.545,431.445,28-02-2019,14:42:00,Cash,410.9,4.761904762,20.545,7.3
793-10-3222,Cairo,Mandalay,Member,Female,Health And Beauty,41.06,6,12.318,258.678,03-05-2019,13:30:00,Credit Card,246.36,4.761904762,12.318,8.3
662-72-2873,Alex,Yangon,Normal,Female,Food And Beverages,40.94,5,10.235,214.935,01-06-2019,13:58:00,Ewallet,204.7,4.761904762,10.235,9.9
810-60-6344,Giza,Naypyitaw,Normal,Female,Electronic Accessories,40.86,8,16.344,343.224,02-07-2019,14:38:00,Credit Card,326.88,4.761904762,16.344,6.5
427-45-9297,Cairo,Mandalay,Member,Female,Home And Lifestyle,40.73,7,14.2555,299.3655,03-12-2019,11:01:00,Ewallet,285.11,4.761904762,14.2555,5.4
679-22-6530,Cairo,Mandalay,Normal,Female,Sports And Travel,40.62,2,4.062,85.302,17-01-2019,10:01:00,Credit Card,81.24,4.761904762,4.062,4.1
198-84-7132,Cairo,Mandalay,Member,Male,Fashion Accessories,40.61,9,18.2745,383.7645,01-02-2019,13:40:00,Cash,365.49,4.761904762,18.2745,7
639-76-1242,Giza,Naypyitaw,Normal,Male,Food And Beverages,40.52,5,10.13,212.73,02-03-2019,15:19:00,Cash,202.6,4.761904762,10.13,4.5
233-67-5758,Giza,Naypyitaw,Normal,Male,Health And Beauty,40.35,1,2.0175,42.3675,29-01-2019,13:46:00,Ewallet,40.35,4.761904762,2.0175,6.2
139-20-0155,Cairo,Mandalay,Member,Male,Electronic Accessories,40.3,10,20.15,423.15,24-01-2019,17:37:00,Credit Card,403,4.761904762,20.15,7
319-50-3348,Cairo,Mandalay,Member,Female,Home And Lifestyle,40.3,2,4.03,84.63,03-11-2019,15:30:00,Ewallet,80.6,4.761904762,4.03,4.4
